,reviewerID,asin,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewerName,Sentiment
10,ANO8TQ5ZB10RV,B00004SQM9,"[0, 0]","Strong, reliable lock. Shank is long enough to make it useful in securing trigger of rifle with trigger guard molded into synthetic stock, involving complex curves in three dimensions, of all weather Benjamin Trail. No keys to add to already overworked keyring.Would have preferred a four digit combination and high contrast numerals. Seems to me likely to be stronger and more secure than a Frantzen combination trigger lock with a different locking mechanism I have on another gun, but I find the Frantzen easier to read and work with.",4,Works well for the price,1369526400,"05 26, 2013",A Reasonable Person,0.3842
11,A3HSR4K5K992AA,B00004SQM9,"[0, 0]",I used this to lock the BB gun I have on the wall. I remember what it's like to be a kid.,5,Cheap Protection,1365120000,"04 5, 2013",Arkbiz 44,0.0106
12,APU0297J4BRO3,B00004SQM9,"[0, 0]",This is a great product. I didn't realize how much I would like the combo lock. Nice to have to keep track of keys.,5,Love it.,1353888000,"11 26, 2012",Arlen Leffmann,0.4692
13,AWEOOH8YK3JAQ,B00004SQM9,"[0, 0]","It didn't work on an AR -15, AK 74, or a Remington 870 shotgun. After I adjusted and squeezed the two pieces together as tight as I could, I could still provide enough force to twist the unite sideways and to engage the trigger. I was trying to save money, but you can't save money if it doesn't work. The weakness is that it doesn't have pins that surround the trigger AND the trigger guard. All it has is a single &#34;rachet post&#34;.Imagine having a single post in front of your trigger (hopefully behind the trigger) that is held secure only by the pressure of the two sides squeezing together. The unit works only if you can squeeze it tight enough around the grip or the slide to hold it in place. Weak!!!The Pro Lok is an EXCELLENT lock!! (But $34) It has lighting speed access, movable pins to get infront and BEHIND the trigger, it has a key if you want, and an extra enclosed chain if you want. That provides a rock solid hold on the trigger, and two other forms of backup if you want it. (key and chain)I am not sure why this lock has so many good reviews. It makes me feel like I am missing something here. If I am missing something, please leave a reply and I can change my review.",2,Inexpensive but it took me 3 seconds to engage the trigger,1404259200,"07 2, 2014",Bdub,0.0799
14,A1AZH7RG9CTYZA,B00004SQM9,"[0, 0]","For people who haven't seen one of these: it's pretty darn awesome. The picture makes it look plastic, but this is solid metal. Sturdy. Heavy. I put this on my Mossberg and even though it won't fit behind the trigger, it still locks on there tight. Adjusting it to my own combo was difficult because the last dial was difficult to turn when I was putting in the new combo. With a little persistence, I was able to get the right number.NOTES ON GUN SAFETY: Better to pay $10 now for this product than thousands in court fees (or worse) down the road.",5,Awesome Quality,1357084800,"01 2, 2013",BeerAndPancakes,0.0135
15,A3I2E3IWY7RW00,B00004SQM9,"[0, 0]","I use this for my home defense pistol. Hardly any play once it's tightened down, but you will need to give it some good force to tighten. Works great!",5,Hooray for no key,1369094400,"05 21, 2013",BeeZ33,0.4826
16,A7XVZ7JWJFUE5,B00004SQM9,"[0, 0]",I got multiple of this for more then one gun and set the code to the same. easy to set and remove in a pinch,5,great for the price,1391990400,"02 10, 2014",bert,0.0229
17,A1DJJ86UXIYPOA,B00004SQM9,"[0, 0]","Heavy, seems very well made and fits nicely. Setting your own combination is easy once I found something that fit the pinhole.",5,"High quality parts, easy to use.",1362700800,"03 8, 2013",Big Rich,0.6538
18,A1RZ32JTYABQWI,B00004SQM9,"[0, 0]","I do use these trigger locks as tertiary protection in case one of the kids get's into the gun closet (even though my kids have been trained in firearm safety).It does what it should....keep someone from pulling the trigger of a firearm, but I did have 1 of 5 that was defective...I set the combination, and it worked a few times, but then I tried to unlock it, and the center combo wheel just spun freely, so wasn't actually turning the internal mechanism. At $10 a pop, not a big deal to replace it, but thought getting it off would be a problem....so I grabbed an adjustable wrench and gripped the sliding unlock lever and forced it upward. It came up without much force, and the lock came off. So if anyone is not concerned with damaging the lock, it can easily be removed.So, this is really just added safety to keep kids from hurting themselves. Still, firearm safety training is your first line of defense, and guns should be locked in a secure safe, locker, closet, etc. Do not use this as a primary deterrent.Also, regarding revolvers, Depending on the model, I would not put a round under the hammer, or in the next position and expect this lock to prevent accidental fire. And of course, with a semi-auto, if it chambered and cocked, just removing the lock could release the trigger, so probably not a good idea to use these on a loaded firearm.",3,"Keeps kids away, but can fail to unlock",1370736000,"06 9, 2013",BigToe,0.0913
19,A2RWLTTN2VQMU5,B00004SQM9,"[0, 0]",It works great and conforms to many different shapes and sizes of firearms. Works perfect and easy to use.,5,Its a Master Lock,1229731200,"12 20, 2008",Bill D. Billy D.,0.6949
20,A1JCAHHSO2BRCI,B00004SQM9,"[0, 0]","The title says it all. The fit and finish is nothing to write home about, but it will keep your firearm safe during transport. The only real downside is the limited number of combos available, but for the price that's a minor issue.",4,A little cheap but works as intended,1355702400,"12 17, 2012",Blueblur1984,0.1595
21,A2AM7592UJANYG,B00004SQM9,"[0, 0]",Better than nothing.. Yes I bet someone can figure out how to get this off but it would take some time. This can't be your only means of securing a weapon but it is better than nothing and a 2nd security if say you didn't have a great safe.. Or maybe a 2nd thought if someone did get access.,4,Better than nothing... Maybe a 2nd security...,1401148800,"05 27, 2014",Bob077,0.4687
22,A1LI6DXTV9D5R9,B00004SQM9,"[0, 0]","I've transitioned to using these on each firearm, for their ease of use, so I don't have to worry about mixing up keys. They serve a purpose, so use them accordingly. These should not be used on a loaded gun, especially if the installation won't allow the bar to fit behind the trigger.",4,Does what it's supposed to.,1362268800,"03 3, 2013",bp,0.1519
23,A38KK0SZYEH5UD,B00004SQM9,"[9, 9]","I'm very impressed with the Master Lock 3-digit combination trigger lock. It fits well on the various firearms I own, without any tendency to scratch or mar my expensive weapons.As a test, I took one of these and tried to pry it open using pliers and various other tools (of course, not when it was attached to one of my firearms!). Only way I found to open it was using a large diamond tipped drill bit to punch through the side of the unit. Still, I suspect that when attached to a firearm, the weapon would definitely be damaged by this sort of forced removal. Compared to the typical locks shipped by gun manufacturers, I'd say it's at least as secure.Otherwise, I found it easy to set whatever code I want, and to operate the lock. I could get it on or off my firearms in just a few moments, with one hand if I needed to. Feels to me that Master Lock has the right combination of security and accessibility here.Definitely recommended.",5,"Fits well, easy to operate, safe for your expensive firearms",1302566400,"04 12, 2011",Busy Executive,0.23
24,A2I8LFSN2IS5EO,B00004SQM9,"[0, 0]",Work great on the shotgun and is a lot easier to use over the cables you normally buy to look through the receiver. If you need a lock this is the one to get! (plus I never have to worry about losing a key anymore with a combination),5,Great Little Lock,1374796800,"07 26, 2013",Chris,0.2448
25,A1KPT333Y0F9I5,B00004SQM9,"[0, 0]","Fits great on wasr.Grabs trigger guard firmly, doesn't allow lock to move around.If you don't want to fuss with keys but want peace of mind with quick access, this is a great choice.",5,great lock,1374537600,"07 23, 2013",Craig,0.932
26,A12X8GTX8M2KJE,B00004SQM9,"[0, 0]",Awesome gun lock.,5,simple.,1404604800,"07 6, 2014",daniel paraiso,0.4019
27,A1DXX01WKO5EIW,B00004SQM9,"[0, 0]","These look nice, are well made and it is great having a combination vs. having to carry around a little key. I definately recommend them as it works well.",5,Work well and combo lock is nice addition,1377302400,"08 24, 2013",danmas64,0.6988
28,A3LBJVU9OKGGEJ,B00004SQM9,"[2, 2]","Exactly what I wanted and expected!Fits and locks both my 12-gauge and my full size .45.....great price for a quality product, and shipment came quickly! Highly recommended!",5,Master Lock 94DSPT 3-Digit Combination Gun Lock,1302134400,"04 7, 2011",Dan Stein dboy,0.1683
29,A2V9AWT90S20R,B00004SQM9,"[0, 0]",It is one more safety to be added to you home weapons. This in a must if you have young kids at home and you cannot afford a safe.,5,Perfect,1395878400,"03 27, 2014",David G. David,-0.1457
30,A2XPJ5FLVMFJAY,B00004SQM9,"[0, 1]","I had one for my XD and now have a few more items I wish to keep SAFE from others using. Not only a great price they are awesome to use and easy to change the codes for locking/unlocking. I had lost the directions form my years ago one and nor have the easy instructions to change the codes. Insert a pin into the opening and change the codes, how easier can it be, I could of had a V8 moment when I saw this....Silly me for forgetting...",5,WOW!!!!,1318550400,"10 14, 2011",David here.david,0.3311
31,A102SPSNVRMF72,B00004SQM9,"[0, 1]","A must if you need to safeguard your weapon, no need to fumble looking for keys especially in an emergency.",5,Works Well,1374451200,"07 22, 2013",Davie davie,-0.5667
32,A2V2FVTV4SLNBJ,B00004SQM9,"[4, 6]","my only issue is that you can't put this lock on and put it in a gun case smaller than 3 inches high. There is a 1 inch nub in the back of the lock. I use this in place of the cable lock which I hate using because you have to keep the action open and the slide springs are compressed. If someone sits for a couple days straight, they can probably figure out your combo with only 3 numbers, but it's better than nothing and you don't have to worry about losing a key.",3,simple lock good deal,1273622400,"05 12, 2010",D. Kan phayde1@excite.com,-0.0746
33,A3J3EZUHRGE28G,B00004SQM9,"[0, 0]","This is a great trigger lock that serves the purpose of keeping accidents from happening. Nothing can prevent better than a safe, but this is an extra precaution. I",4,Combo Lock Safety,1390435200,"01 23, 2014",D Money,0.1585
34,A2CGEPII7YO9DD,B00004SQM9,"[0, 0]","Ideal product for securing long guns. I use these for my shotguns that I transport in a soft case, Highly recommended",4,Great product from a reputable manufacturer,1388880000,"01 5, 2014",Donald G. Bennett,0.4812
35,A2QI2JHSIQ3SN3,B00004SQM9,"[0, 0]",I don't have anything amazing to say about this. It does what it is intended to do with no problems. I gave it 5 stars because I have nothing bad to say about it and the price was good.,5,works...,1356307200,"12 24, 2012",Drake Johnson,0.1776
36,A2JYYTQ64J5Y44,B00004SQM9,"[4, 9]",This lock jammed immediately when I tried to change the default combination. I would hate to think it would jam when it counted most. Not recommended.,1,Not good,1234656000,"02 15, 2009",Drive-In Kid,-0.241
37,A11LLYWR38NAZ3,B00004SQM9,"[0, 0]",I bought these locks with combos. So in an emergency if I could not get to the keys I could do the combo. But in the dark you can't see the numbers maybe a light up lock combo would be better,5,Have a flash light,1391731200,"02 7, 2014",duke,0.053
38,A35PL5FRB18EAS,B00004SQM9,"[0, 0]","So, if I'm correct the whole idea of using a trigger lock is only to deter and/or make it difficult for someone to fire off a gun. If that's so, this works and does it's job.Like many other reviewers have said, no single lock will guarantee 100% safety from someone accidentally firing off a round. And before anyone gets upset at me, I agree that this lock is not a full-proof lock to prevent accidental firing, just a deterrent.It gives me a better sense of safety if anyone were to sneak into my hiding place (for the time being until I get a full-blowen gun safe cabinet) that this would give them some difficulty in fully accessing the gun. I only have 1 handgun.The construction and toughness of this lock is good. Now the spring loaded pins that supposedly keep the lock from moving around within the trigger gaurd are plastic. Which means, if someone were really creative, they could somehow shave those off and allow better access to the trigger. They wouldn't be able to fit a finger between the lock and into the trigger-gaurd, but certainly some sort of tool to get in there. Nonetheless, still would require some work to get in there.Overall, I'm happy with it. It's not crazy expensive like every other firearm accessory is, and it works well for it's purpose. I dropped a star for the plastic spring loaded pegs.",4,Works as a deterrent and gets in the way,1318204800,"10 10, 2011",D. Yip dyip32,0.1159
39,A1SHHQSPOWR00F,B00004SQM9,"[0, 0]","These are perfect for any firearm in a gun cabinet, such as a Homak or Stack-On. Even if someone is able to break into the cabinet, it would take up to 1000 tries in order to defeat the trigger lock. I like the fact you don't need a key and can set your own combination. The locks are a little bigger than the keyed version of the Master trigger lock, but worth the trade off.",5,Even for firearms in a gun cabinet,1360713600,"02 13, 2013",E --,0.1374
40,A1MW0MPOBLCK71,B00004SQM9,"[0, 0]",Fits HK USP & P220 well. Seems sturdy and locking mechanism is smooth. Would consider this in the future for other models.,5,"Fits well, seems sturdy and the locking mechanism is smooth",1370476800,"06 6, 2013",EK,0.0911
41,A1Y22TKH7LVJBK,B00004SQM9,"[0, 0]",I ordered a few of these and they work great. They fit all different sizes of guns. I have them on pistols as well as rifles and shot guns. Definitely worth the money.,5,Great for child proofing,1362096000,"03 1, 2013",Electroman,0.4542
42,A21EYLW1TG7KUH,B00004SQM9,"[0, 0]",fits almost all my firearms in one way or another (from one side or the other). easy to set combos great quality good solid feel and fit. much safer then keys that can be lost. i keep some of my firearms at my mothers house and now she can feel safe and still have access to them when needed. i have them on almost all my firearms. not cheap but nothing thats worth buying is. buy more then one and the shipping is worth it as the shipping is a flat rate for anything from one item to 100.,5,great product. grade A+,1354406400,"12 2, 2012",firefly,0.2091
43,A954G6Z3985CL,B00004SQM9,"[0, 0]",I appreciate a combination vs a key because I know I can't loose a combination. I use the first 3 digits of my ATM PIN number so I don't have to worry about forgetting it either ;-).,4,Good quality standard combination trigger lock,1373068800,"07 6, 2013",Fred A.,0.4848
44,AJDIBR4JV7HV6,B00004SQM9,"[0, 0]","If you leave your firearms in a drawer or easily accessible, then I would highly recommend this product. For $11 you certainly can't go wrong. It is a small investment too if you consider the damage it could prevent if a child find your firearm. However, keep in mind that a chambered gun may still discharge with this trigger lock, so be careful how you store your weapons",5,Secondary lock,1377475200,"08 26, 2013",Gene,0.0528
45,A3OECW7R6SXY34,B00004SQM9,"[0, 0]",well made product - just what I needed to make me feel secure with my purchases. first time gun owner.,5,trigger lock,1356393600,"12 25, 2012",Girard W. Moore III fourmooredad,0.1011
46,AS035WUAUHUOF,B00004SQM9,"[0, 0]",Nice little trigger lock.Now if we could get the NRA to stop blocking their use we'd all be safer.,4,Works great,1390780800,"01 27, 2014",G. Miller http://madlinux.com,0.2023
47,A2PRV9OULX1TWP,B00004SQM9,"[0, 0]",great price and locks work great with the weapons I use them on. I wonder if criminals use gun locks at home?,5,gunlock,1336867200,"05 13, 2012",grimi,0.0081
48,A8RN69COHWSYY,B00004SQM9,"[0, 0]","Great combo lock, provides all my 1911's and .40cal's perfectly. virtually tamper-proof, a must have when you don't like having keys to lose.",5,great combo lock,1396137600,"03 30, 2014",G. Stone II &#34; I would rather be carried ...,0.1323
49,AHFW8ZWBLMAFF,B00004SQM9,"[0, 1]",Much better than a keyed lock. Simple to set or change the combination. Locks and opens quickly. If you need a trigger lock this is a good choice.,5,Good security and no lost key.,1357776000,"01 10, 2013",Harry,0.2202
50,A29KZGUW9JNTVH,B00004SQM9,"[0, 0]","These are great to use if you have a few guns, as you can change the combination on all of them to the same number, and you wont be chasing around for a bunch of different keys, or worse lose a key, or get your keyed locks mixed up while having several out at the range or in the field.",5,I have one on each of my guns always when stored,1386720000,"12 11, 2013",jack ahrens,-0.1027
51,A3T55BZ234HER1,B00004SQM9,"[0, 0]",This is a quality lock and I like the combo feature. No need to go searching or fumble for keys. The lock is easy to use and fits my weapons without issues. I would absolutely recommend this product.,5,Safety,1375833600,"08 7, 2013",Jake Galvan,0.1213
52,A1TUD83EJHWOLJ,B00004SQM9,"[0, 0]","This is a Nice safety item, but it takes time to remove it from your weapon... Not good in a I need it right now situation, but over all a good item to have when you have little ones in your home!!",3,Safety item,1386633600,"12 10, 2013",Jay,0.1288
53,AUPPK8SP7ZA8Q,B00004SQM9,"[1, 1]",This lock is easy to install and remove. better than the keyed version. Also the changeable combination is a plus. I will definitely recomend this lock to my friends.,5,great lock,1329696000,"02 20, 2012",jbb,0.3953
54,AD75DV2LKDOW7,B00004SQM9,"[0, 0]",These are great for legal compliance and peace of mind. I have a bunch of them so I can lock up multiple guns.My only complaint is that it doesn't seem to fit on my M&P; handgun.,4,I have a handful of these,1402012800,"06 6, 2014",Jeff C,0.166
55,A22GOBF4GTJL7H,B00004SQM9,"[0, 0]","I bought a couple of these to lock shotguns. They work OK but overall feel of the combination wheels doesn't give me the impression that they're very sturdy or will last a long time. After playing with them a bit, decided to just leave them off the guns until I was sure they wouldn't change combinations on me. They remind me of those cheesy locks on suitcases. I'll try them for a while before putting into use on a gun.",3,Not very impressed,1355356800,"12 13, 2012",JEMc,0.1227
56,A2K6H1XDYWOA9B,B00004SQM9,"[0, 0]",Solidly made and easy to use. The process for picking a combo is straight forward and it will fit on everything from my .22 pistol to my 12 GA shotgun. The tumblers are smooth and feel solid in the housing for the price you can't beat this little lock to keep any unwanted hands off your trigger. I take mine out when we go to the range to keep kids and moron's from shotting each other while I'm shooting or working with another shooter and don't have eyes on my weapons. Plus with the combo you don't have to worry about forgetting/not finding keys when you need them.,5,Great alternative to key locks,1357862400,"01 11, 2013",Jim,0.1581
57,A3KDSQS5RCFLB1,B00004SQM9,"[0, 0]","I would recommend this item if you have fire arms. It works on hand guns and rifles. No need for a key and it's quick remove, when needed. It is very sturdy.",5,Gun lock,1380672000,"10 2, 2013",JJEE,0.0559
58,A274X54O9CN2SR,B00004SQM9,"[1, 1]",This is a must have if you have kids at home... quick and easy on and off and fits perfect. Great price too.,5,A must have...,1333756800,"04 7, 2012",J. Moritz,0.6949
59,A1US0UYOW6O9YW,B00004SQM9,"[0, 0]",I have a them on all my firearms and am very please with them no key to worry about or lose,5,Works well,1383782400,"11 7, 2013",John Costo Sr,-0.6378
60,A32ZJ7POCWGD3,B00004SQM9,"[0, 0]","Got this for my remington 870 tactical shotgun. I switched out the trigger lock that came witht he gun since I changed the stock to a mesa tactical stock with pistol grip and the OEM lock wouldn't fit anymore. Easy combo lock, better than using a key in my opinion. Sits a bit loose but it'll do its job, doesn't hit the safety that is on the trigger guard. it should work fine for rifles and pistols.",5,does what it should,1356048000,"12 21, 2012",johnEblaze,-0.0411
61,AD0WGOZ5CGP02,B00004SQM9,"[1, 1]","This lock gets harder and harder to find in stores. I remember picking up one from Cabela's last year, and ended up loving it so much I went back to buy a few more; they were gone. I made a few trips back and forth a a few other stores in the area over the next few months and all I could find was the keyed version of this lock. Went to Amazon, and there it was for the same price and ordered a few more. I highly recommend these, but also hope you use your own personal judgment as far as gun safety and security. I am not really good at keeping up with extra keys, so I opted for these as it would allow me to unlock them in the event that I ever lost the keys. For home security, I have a weapon that is more readily accessible to me, and I use these locks on guns that I store away.",5,Master Lock 3-Digit Combination Gun Lock,1363478400,"03 17, 2013",Jones,0.1747
62,ANLBXO45Q6Q7P,B00004SQM9,"[0, 0]",This is a great addition to gun safety it's a little difficult to set the dials but 90% of do it your selfers should be able to set it fine if you want something easier Get one with a key,4,Works for multiple guns,1369180800,"05 22, 2013",JustinWR0311,0.8175
63,A2GVVAO242EK1D,B00004SQM9,"[2, 2]","I bought several of these because I'd moved onto base housing. That required me to either have a trigger lock or a locked case to transport a weapon on and off base. These were cheap, they are easy to set the combo and they are solid. A trigger lock is just that, its not offer the speed of the quick release lock boxes or the safety of an actual safe. But they do add a degree of safety by locking the movement of the trigger on most weapons. Keep in mind there are weapons this will not work well on like lever action rifles, ARs with folding trigger guards and the like. As mentioned I went with these because Master Lock makes good locks and because I could set the combo to what I wanted. That means all the combos can be set to something easy to remember and changed later if I wish. The price is very good and there is nothing I can really complain about. A good product that works well if it fits your need.",5,Does what it is supposed to for a good price,1289088000,"11 7, 2010",J. W. Mullins,0.2697
64,A2OKJPPN1ZX5LX,B00004SQM9,"[0, 0]",I keep one loaded firearm at my house for any emergency that may occur. This lock allows me to keep it secured from being used by any intruders/ children while still allowing me to quickly access it without having to search for any keys when a speedy response may be critical. I plan on eventually purchasing more for all of my firearms just for the convenience.,5,anyone who keeps a firearm for home protection should have one,1391212800,"02 1, 2014",Kevin,-0.093
65,A34V8KVW2F0QLB,B00004SQM9,"[0, 0]","It's alright. The numbers wiggle around a lot so you need to really turn it accurately when you use it. Other than that, it will shield you from unsafe transporting firearms well.",3,Does the job,1377820800,"08 30, 2013",KrittMasta,0.1744
66,A2NL6FXAX75QKF,B00004SQM9,"[0, 0]",Ok if someone gets into your home they cant shoot you with your own weapon.Not to mention if you have kids around. I can access this without a key which could be lost and found by someone else.,5,Safety first,1387843200,"12 24, 2013",Ks L KEN the tone hound,0.0909
67,AQ7Y8GNP78C5E,B00004SQM9,"[0, 0]",Not all trigger guards are the same... This seems to be made for the simplest kinds. It doesn't fit well over irregular ones.Pros:Settable comboSeems solidLatch throws easilyEconomicPortableCons:Poor fit on quite a few weaponsTook me a couple tries to get used to pushing the latch back to be able to undo the combo (probably just me though),4,Works pretty well,1399075200,"05 3, 2014",Kyle,-0.0363
68,A38VAY6LWH2ZLU,B00004SQM9,"[0, 0]","This is a simple secure lock with no keys to lose. The combination is easy to set so you can set them all the same.Fits the rifles and hand guns I have tried to use it on.It is a great deal better than the cable locks provided with many weapons.Not sure how well hardened the shaft is, only three digits so this will not stop a determined thief that has already taken your fire arm. But that is not the purpose of a trigger lock. It will deter children and mothers in law.Please be safe and use multiple layers of protection when storing and transporting your fire arms.In summary, I plan to buy more of these.",5,Buy This it does what you need,1371427200,"06 17, 2013",Laar,0.1641
69,A106P89VAC0TAV,B00004SQM9,"[0, 0]","This lock is great, but it has a long pole that feeds through and makes it very wide and hard to store in a gun case if around the trigger.",3,Much bigger than appears,1388361600,"12 30, 2013",Lacey Tillberry,-0.3706
70,APIGBVMNNZP6,B00004SQM9,"[1, 1]",Best trigger lock available in the market. Highly recommended for all shooters. I have it on my all of my firearm.,5,best trigger lock available in the market,1381968000,"10 17, 2013",Lkknymkt,0.3028
71,A2BWDWM84E0MSK,B00004SQM9,"[0, 0]","I love it so much I bought more. It is a great combination lock works on all type of firearms. Safety, safety. You can't go wrong, great price, for a great product.",5,Trigger lock,1376438400,"08 14, 2013",LOVE ALL LOVE ALL,0.6158
72,A3DF2HHQ6X0JUF,B00004SQM9,"[0, 0]","I purchased two locks to provide an additional level of security on both a full size rifle and a Ruger 10/22. I selected the Master Lock combination model because it will allow me to keep firearms secured without having to keep track of a key. For those gun owners who want to balance the always-never dilemma (always have ready access but never allow unauthorized users access), this product works extremely well. Despite customer complaints about setting the locks, I the process to be extraordinarily easy. I had both locks reset and on their respective rifles in just a couple minutes.I will continue to use these locks for any firearm which is not already secured in a suitably locked hard-case.",5,Excellent security on all manner of firearms.,1370995200,"06 12, 2013",m3thod1c,0.3808
73,AI3KZUQVAZXO5,B00004SQM9,"[0, 0]",this is an great product to secure and make safe your pistol against unauthorized use specially buy minors. this is excellent for those who keep pistol beside their bed.,5,secure and safe,1371427200,"06 17, 2013",marcus,0.7137
74,A28HHD4X2PDNMT,B00004SQM9,"[0, 0]",I love this lock. No more worrying about losing keys. I've used this on a number of different types of firearms without any issues. In short it's worked for my needs.,5,No more keys!,1404604800,"07 6, 2014",Mario,0.0763
75,A1ZZ9N3M3I1AGK,B00004SQM9,"[0, 0]","Locks securely, if used right.However I realized that I don't use it most of the time since it adds so much to the gun thickness that the gun doesn't fit in my Plano case. Would be good for folks who need extra layer of security because of kids at home or other reasons.",4,Secure lock but too thick,1384905600,"11 20, 2013",Maxtov,0.0523
