,reviewerID,asin,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewerName,Sentiment
10,ABQWMANK4AR63,B00000J6JO,"[1, 1]","I had waited a while trying to flatten out the &#34;green&#34; since it was all kinked and bumpy from being rolled up for storage and shipment. I hadn't thought of ironing it like another reviewer mentioned they did.I've had a small auto-return cup, the &#34;normal&#34; style, that my 10 year old and I use around the house, but I never cared for just having that piece only, and having to putt across the carpet. So I liked that this gave a better surface to putt over. It is considerably better than just using carpet or hard flooring.However, that's about where the good things I can say about this ends. It's not very well made. The first real dislike I had was the fake background. It slides into a slot, which would be fine, except they put VELCRO on this. Anyone who knows Velcro knows that it's not something that can &#34;slide&#34; into place. The fasteners start to catch as soon as you get this in place, so you can't just insert it. It would've been MUCH better to just have been held by friction and pressure. You can kind of almost get it in alright if you very carefully pull it as hard against the &#34;front&#34; of the slot as you can to try to keep all the Velcro from attaching, but it's not something that should even be an issue. I ended up just putting it inside a box tipped on its side to catch any balls that would jump the rear ledge when my son gets a little enthusiastic about his swing.The plastic is some pretty low grade material as well, the kind that cracks pretty easily.The cord has a pretty average length, so at least it's not too short to reach an outlet somewhere without having this right up against the wall. But I've seen better ball return systems. I thought at first it may just be because I had it in the box so it wasn't quite set up the way it &#34;should&#34; be, but even removing it from there, I encountered many instances of having to scuff my foot along the &#34;green&#34; to wiggle it enough to get the ball to activate the system. Sometimes that wasn't enough and I had to walk up to it and nudge with my foot to get it to return. The return power at least was adequate to get the ball back to me.The length of the green is good, but I would have preferred something with a little more solid of a base, some heavier rubberized base, so that you could store it rolled up again, but still have it lay flat as soon as you unrolled it. This stuff tends to keep those bends in it slightly when you pull it out to use again. I can see keeping it with the cheaper stuff if they were concerned about weight, but I would've preferred something heavier to lay flat instantly when I want to use it.All told, I'm just not very impressed with this one other than the putting surface itself once I get it to stay flat.",2,"It's alright, but I've seen better",1402963200,"06 17, 2014",John S. Dean John,0.1258
11,AGVDI7RLT24WJ,B00000J6JO,"[1, 1]","The idea is nice, and you can tell that the designers and engineers envisioned a better product.Pros: The ball return works great. It returns the ball if it enters the cup or either trap, It does not work if you use the pin (flag), however. I actually like the 3-D lenticular background; I think it was a nice touch.Cons: Cheaply made. The base is made from thin plastic. The glue that keeps the mat attached to the plastic base came off in shipping. The mat has a bump from being folded in the box for shipping. The velcro that attaches the background scenery to the base comes unglued easily and the scenery is very difficult to install and remove, you have to push it between two pieces of velcro. There is a gap in the plastic base behind the hole that seems to serve no function. There is exposed glue on the velcro in back as it crosses over this gap. If the pin is placed in it's hole, it blocks the ball return!!!!! It does indeed need no batteries, it must be plugged in! This is not enhanced convenience.I might consider this a toy, more than a serious practice mat, but it is not sturdy enough for children.",2,Low quality product,1402185600,"06 8, 2014",J. Schwartz JMS,-0.0148
12,A34UVV757IKPVB,B00000J6JO,"[0, 0]","I saw a lot of negative reviews for this practice mat, but it looks like they've updated the device, because it worked really well for me!First, for the most part, it's all one piece. The putting mat is all one piece; there is no gap or attaching of the putting surface. You just unroll it. It's not the BEST surface; mine has been unrolled for days, but is still &#34;bumpy&#34; from where it was unrolled. But, it's all one piece. The only things you need to do is attach the tree-backdrop (velcro is used here), add a sticker for the bottom of the &#34;hole&#34;, and stick in the flag. I noticed the instructions were not applicable to the putting green I received; the instructions talked about putting the ball-return in place, etc, but really this is plug and play. I did notice a problem with the flag; the hole that holds it goes down into the ball-return area, so I just don't use the flag. The neat thing about this is that if you mis-hit a ball into the &#34;water&#34; or &#34;trap&#34;, it feeds the ball into the center area and shoots the ball back at you. It's a powerful ball-return; it seems to depend on where the ball is located once the ball-return kicks in. Sometimes the ball would roll back off the mat, sometimes it would make it halfway.It functions just fine. Even with the &#34;bumps&#34; in the mat, I still made good putts. It's more of a neat toy than a serious practice device: the hole has an incline just before it, so you have to hit the ball harder than you would normally. I had some solid shots get hung up on the incline at the end. Your mis-hits have to be gentle; I had a few roll up onto the back of the green and roll back down, blocking the path of future hits. Sometimes balls would get hung-up on the ball return area. I would just hit a second ball, and the ball-return would shoot them back out.For the most part, I would recommend this toy. It's nice to not have to walk back and forth for every shot just to get your ball. The green surface isn't the thickest I've seen, but it's OK. It's a fun distraction rather than a serious training device, and I think it would make a really good gift.",4,Really good gift - more for fun than for practice.,1401148800,"05 27, 2014",justsomeguy,0.1751
13,A356RFKNIG043B,B00000J6JO,"[1, 1]","I have to laugh at this one. The cheesy picture behind the hole, the fake &#34;traps&#34;, the generally terrible build quality...it's so lame it is in fact kind of funny. But for 40 bucks the joke's on you if you buy it.At least it does return the ball. For that it gets an extra star.I'd give this four stars at 15, and five at 10. But all of these astroturf-y putting matts are basically the same, so look on craigslist and find one for five bucks, there's always lots around. Or buy one here for far less than this. Or just use a glass on its side on the rug. But OMG, then you have to take a couple steps and get the ball yourself!One tip: put tiny little tea bags etc under the matt at various places for a more realistic roll, makes it more fun too.",2,40 bucks?! Maybe 15....,1402617600,"06 13, 2014",K. Swanson,0.0611
14,A250AXLRBVYKB4,B00000J6JO,"[2, 2]","The issue I have with the CLUB CHAMP PUTT N' HAZZARD (sic) putting green is that every aspect of it feels cheaply made and likely to fall apart quickly. The back &#34;3D&#34; wrap-around uses Velcro and doesn't fit properly. It leaves gaps between the base and the wrap no matter how much I fiddled with it. The putting surface isn't bad at all, but needs a little ironing to lay flat. The ball return works well enough. The plastic cup, &#34;sand trap&#34; and &#34;water hazard&#34; are made of very thin plastic. Not durable at all. If you use this at your office, it will probably hold up. But if you have little kids like me, they'll destroy this thing pronto.Overall this putting green feels cheaply made. I'd look elsewhere.",3,Low Quality Build,1400803200,"05 23, 2014",Nathan Beauchamp ConsumerAdvocate (nathan(at...,0.0358
15,A10KYUCM84JRWY,B00000J6JO,"[2, 2]","As I write this review this product is coming apart,most of the workmanship was glue together and taped with doublesided tape which is not sticking and this item has not even been used yet. I have not even had the oppurtunity to use this product to to countining to make repairs.Very unsatisfied with this item.",1,Very Cheaply made product.,1369699200,"05 28, 2013",Paul L. Jefferson,-0.2009
16,AVZIXMDWNFA9O,B00000J6JO,"[7, 8]",This putting green is great for practice. Worked great from the time that I opened it. the ability to send the ball back even when you hit the hazards is great. I spent about a half hour putting and only used one ball never having to move from my spot.,4,Good practice,1115337600,"05 6, 2005",S. George,0.5001
17,A58F10T4OE58C,B00000J6JO,"[0, 0]","My 6 year old is a budding golfer and we got him this putting mat to practice. I like the variety of hazards and that it automatically returns the balls. It is well made, and doesn't take up much room to store.",4,Lots of fun,1403740800,"06 26, 2014",S. Montgomery green dad,0.2115
18,A3NO9NOCWLFAAJ,B00000J6JO,"[1, 2]","I chose this as something fun for my Grandson to play with ( he is 12 yrs old) . My thinking was that it will be fun and also give him some exercise/ movement, and he would have to use his head to figure out how to make a better shot. It can also be used indoors which is a plus when those NC Thunderstorms roll in. I am a firm believer in getting kids outside wither to play sports or a walk in the woods. All the electronic toys they have these days are nice BUT kids still need to experience the great outdoors. He has a lot of fun with this and after awhile started to challenge himself . It is easy to assemble. Does not need electricity. Does not take up a lot of room and is very portable! I wouldn't say it is the most rugged piece of equipment but then it is not something that would get the work out/ abuse other sports related equipment might get.might get. The ball return is nice feature especially for impatient kids. Price wise I would say it is over priced .",4,Fun and challenging!,1402531200,"06 12, 2014",Susan Bubbasu,0.2804
19,A2THNFFFYO1A6P,B00000J6JO,"[0, 0]",Bought this for my son in law for xmas. The guys spent hours practicing in the livingroom . Setup is easy and stores away out of site.,5,great gift,1387929600,"12 25, 2013",T. L. Wi TLW,0.1468
20,A2JP9E1H0SF392,B00000J6JO,"[1, 2]","Sure this thing has a fun water and sand hazard as well as a flag. It was meant to be fun. Doesn't mean you can't use this seriously to practice your stroke. The mat is nice and long but does take a while to flatten itself down from it's initial rolled packaging condition. Unlike other electric putting set, this one has a nice background. I have loads of fun with this thing.",5,Fun practice,1402358400,"06 10, 2014",TobycW,0.3701
