,reviewerID,asin,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewerName,Sentiment
10,A3TJA90AS6WF9,B00000IWYT,"[1, 3]","From the very first game on the old Nintendo, I have always enjoyed the Zelda games. I was very excited to find out when they released this first gameboy version so I could take the games with me. There are other Zelda gameboy/GBA games since which I have yet to play, but I do reccomend this one for your library.The level of play is very in depth, way more than the original Zelda's but about half the size of the Super NES Zelda game. The game play and style is also more similar to the Super NES version.Its a basic tale as Link is trapped on an island of mystery. You collect items and beat different mini-monsters trying to solve the riddles. There is also an owl you can call for help if you ever get confused on your adventure. There is also an onboard detailed map so there is no additional manuals or guides needed to lug around to play this game.There actually was a bug in the system which frustrated me and stopped me from playing this game for a while. It involved a warp flute in a later level and I accidently warped onto a statue causing Link to be stuck in some pixel overlap mishap. Otherwise, I really enjoyed this game, and as long as you are careful with that whistle...you will too!",4,Great SNES fun ready to take on the go,1011571200,"01 21, 2002",Eboucher phntmsheep,0.3054
11,A37SV9EGEGXCR8,B00000IWYT,"[1, 1]","Ever since I played Ocarina of Time (the best game ever That has won many top ten lists) I have been a devoted zelda fan. I set of to play them all. So even though this is considered an old rusty title I was set on playing it. Now of the Zelda titles this is one of the better ones. This game contains quality,and very few modern games are this good.If you are curious This is my third favorite game just behind Ocarina of Time and A Link to the past. If you want a good title skip those DS games and get a copy of this.This game is old so the music and graphics aren't top notch but i still enjoyed them. It has an amazing soundtrack! I never got tired of the over world theme, and the rest is memorial too. The graphics aren't anything special but any well colored game is fine by me.The fighting/dungeons were ok. They had challenge but actually I didn't find them amazing. The over world was a real treat. It was well made and fun to explore. This is were the real quality comes in.I have seen better characters and storys, but you can't help thinking fondly of this game's story/character. It left a mark and I will always remember them/it. It is hard to explain.I can see wy this has been a favorite for many gamers for over a century. It was well make, well liked and if you haven't already play it.!max stars! (more than five)",5,I heard it was great and so it is,1296432000,"01 31, 2011",Goron brother,0.3113
12,A376INY8S41G00,B00000IWYT,"[5, 5]","If you get into this game, it will provide you with many many hours of fun and challenges. However, as with many roleplaying games, if you get to a part where you're stuck, you may be tempted to just quit. However, there's so much good stuff in this game that I hope you won't - go find one of the FAQs or walkthroughs on the web to help you out.If you're familiar with the Pokemon game, this is similar, but you have to fight any bad guys (instead of relying on your Pokemon to do it)! This requires a bit of dexterity (something you didn't really need for Pokemon), and also some fast thinking.There are a variety of puzzles in the games, including boss monsters with specific weaknesses, areas to get through that require some fancy footwork, rock-pushing puzzles, and the usual role-playing game puzzles of figuring out what to do with some of the items you find.It's easy in spots, but challenging enough at many points to really keep your interest.The color enhancements to the original game are nice, and the music is varied and pleasant.A couple of hints for you - after you get the boots, try charging at the walls in the library. Also, if you get the bow, and equip with the bow and with bombs, you can shoot a &quot;bomb arrow&quot; by pressing both buttons at once. It'll be like a normal arrow, but it will explode on impact.",5,"Long, fun game with action and brain-teasers",964051200,"07 20, 2000",Jeremy York -beanish-,0.0518
13,AQYKQREOR153G,B00000IWYT,"[0, 0]","This game is totally awesome. Very advanced, wide variety of items, enemies, and places. Excellent graphics, even for Gameboy. A very challenging adventure is in this cartridge, and its tons of fun! Play it on a Gameboy Color and you can go to a secret dungeon! Its like a normal labryinth, and instead of getting an instrument, you get red clothes which doubles your offense permanently, or blue clothes, which doubles your defense permanently (my personal choice). Superb game! Excellent adventure.",5,Incredible!,1007769600,"12 8, 2001",John,0.4781
14,A3MZU8A1ASX8X2,B00000IWYT,"[0, 0]","The following is in reference to the downloadable version of Zelda: Link's Awakening DX available on Nintendo eShop for the 3DS/2DS system.A colorized remake of the original Game Boy game, Link's Awakening marks the beginning of our hero's adventures in the world beyond Hyrule, leaving him stranded on an island filled with mystery and danger. Playing this shortly after beating Oracle of Seasons and Oracle of Ages (and finishing in half the time), I'm tempted to rename it Oracle of Dreams. Released before the Oracle games, LA uses the exact same game engine; same graphics, same sound, same mechanics. This basically laid out the groundwork for every Zelda title in Game Boy Color's lifespan. Once I was fully equipped for the task, I only had the most trouble with the seventh dungeon, while I defeated most of the bosses--including the last one--on my first try. Add to that the exclusive Color Dungeon, which rewards the player with a red or blue tunic that boosts his/her offense and defense respectively, and beating LA is a tropical breeze.That's not to say I didn't get my kicks, though. There was still the whole item trading sequence to keep the player busy. And speaking of items, the equipment acquired through your quest includes swag I wish could've made it to later games like the Hookshot, the Bow and Arrow and a magic rod to light those hard-to-reach torches. LA also makes a bunch of fun references to other Nintendo mascots, and you even get to walk a flower-eating Chain Chomp. You're also followed by a talking mouse (not THAT talking mouse) who shoots photos that can be printed with the Game Boy Printer (when hooked up to a compatible system). That should come as no surprise when you consider how technologically advanced the island's inhabitants are, already having built numerous telephone booths where you can call a GamePro-type hotline.On a final note, a common problem among those who played LA is the save feature, which was fixed in later titles. To clarify, you can save by pressing all the face buttons (minus the D-Pad) at once, but only if you want to quit the game. All in all, Link's Awakening is an entertaining little diversion worth checking out at least once.The product is rated E for Everyone, containing mild violence.",4,Paradise Revisited,1387670400,"12 22, 2013",J. Sherman The Critic,0.09
15,A2R4HK5ZJKL0UH,B00000IWYT,"[0, 8]","This is a side story and it is implied that the whole thing is Link's dream. Play this if you're bored, but if not, don't bother, it's not really worth going out of your way for. It is long and occasionally boring. I would suggest Ocarina of time, Link's Awakening, or if you're just looking for GB get Oracle of Seasons and Oracle of Ages.",3,"A good Zelda game, but not the best",1019865600,"04 27, 2002",Katie Dark Musashi,-0.129
16,AKQZHBHYI9V7E,B00000IWYT,"[0, 1]","Link's Awakening is the first handheld Zelda and the first one to diverge from the Triforce, Ganon, and Zelda structure. This one instead takes place on a random island. I didn't like the story. A lot of people love this game, but I don't know why. In my opinion, it's one of the weaker Zelda games out there. Oracle of Seasons and Oracle of Ages are far from my favorites, but they are both better and more interesting games. They are similar to Link's Awakening but they both have a better story and overall have more to offer. As I remember, Link's Awakening does have some decent game play, but most everything else about it is pretty dated. The soundtrack has some good compositions but it's hard to listen to.Link's Awakening isn't excessively difficult like the two first Zelda games, but it also has almost nothing to with the rest of the games, so overall it really doesn't add much to the series.",3,One of my least favorite Zelda games,1372032000,"06 24, 2013",Luciano,0.2149
17,A1LK97VLBZJ59L,B00000IWYT,"[2, 2]","With The Minish Cap coming out soon, and looking to be another disappointment (I will reserve final judgment until I actually play it, but it has a definite Wind Waker vibe), the handheld gamer would do well to revisit this classic. The gameplay is incredible and compelling and the story is perhaps the best in the series; the only two faults with this game are minor for any true gamer. The graphics aren't very good; the sprites are simply poorer-quality A Link to the Past sprites oftentimes, but the game is so good one will hardly notice. The sound effects are pretty poor, but, thankfully, there's always the music to compensate for that...and what good music.It feels like ALttP, looks like it, plays like it, and is second only to that excellent SNES game.",5,Best Game Boy game ever; second best Zelda game ever,1105142400,"01 8, 2005",R. Carroll,0.736
18,A3JA2DGQREYQ1Q,B00000IWYT,"[0, 0]","i never actually played the game, just bought to add to what i already owned.. im sure its pretty cool",4,bought solely for my collection,1378512000,"09 7, 2013",rocky stone,0.6969
19,A3PRDWD3JMF485,B00000IWYT,"[5, 13]","i realize the vast majority of people love this game.A Link To The Past is great. I love that game, loved it when i was a kid, and love it today. And Im willing to concede that the original gameboy doesnt have the advantages of the Super Nintendo. Its understandable. However, even so, I still think the game has glaring flaws that I despise.For one, it feels...cheap. I dont know how else to describe it, but something about this game feels unlike a genuine Zelda game. Between the plot, the fact that its so campy (bow wow, the cheesy dialogue, the un-Zelda like setting, etc)...sorry but if someone told me it was a different franchise, i would believe it.Also, the item usage is just plain stupid. the fact that link has to equip his shield as an item to use it is ludicrous, especially considering there are virtually no opportunities to use the sword and shield together; you will always be using some other item. The constantly changing items slightly bothered me in A Link To The Past, but in this game its even more annoying.The biggest problem I have with the game is this; the overworld map. The areas are all so illogically layed out. To get to one area means going through too many others. Its not like a link to the past where everything was logically laid out...it just somehow feels....too confusing. this game must have been maddening on regular gameboy.Something about this game just seems wrong. Sorry.",2,Go Ahead And Hate Me For Not Loving This Game,1240876800,"04 28, 2009",Triforce Of Power hypnosis,-0.0314
20,AA4OR2BMI51VX,B00000IWYT,"[1, 2]","This RPG (Role-Playing Game) is pretty easy to play and lasts a long time. To play, you simply asign a weapon, such as a sword or the hook shot, to A or B. The battle sequences are very good for a 2-D system and allow fun battles. It's often hard to find out what to do, but usually isn't frustratingly difficult. Many secrets are available which, while unnecessary, make it easier and make it last longer. I recommend this game for all people.",5,"Fun, Long-Lasting, and Challenging",978825600,"01 7, 2001",William Jacobs,0.4723
21,A9AX1D31T7J1S,B00000IWYT,"[1, 1]","Before Game Boy Advance, there was Game Boy. On Game Boy, there was Link's Awakening. The Legend of Zelda: Link's Awakening was the best game for Game Boy at the time, and still remains much more than a simple piece of nostalgia. Will Link's Awakening's graphics turn you off? They are still crisp today, and the color version should alleviate some of the dated aspects of LA's graphics, but don't expect 32-bit goodness that we might see in a GBA Zelda game. The sound is traditional Zelda fare with some now-classic tunes; this was the game that introduced the now popular &quot;instrument&quot; item that does neat stuff for you.Make no mistake about it - Link's Awakening is a great game, a force to be reckoned with, and a savior for kids on long car trips. The puzzles in this game were particularly good, the storyline was new and refreshing, and the game was really fun. Replay value is high even though you will face the same dungeon challenges, but one time through this game might be enough since its length is decent even by today's standards. If you don't own a GBA, definitely buy this game. If you own a GBA.. definitely buy this game anyway. Play it and love it.This review refers to the DX version that was released on Game Boy Color, but it is not worth owning independently of the original game boy version. Certainly, if buying this game today, get the DX version. If you just really love Link's Awakening, don't overkill it - owning both is just silly.",5,Winner! Best Game Boy Game,1054252800,"05 30, 2003",Zachary Gochenour,0.2565
