,reviewerID,asin,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewerName,Sentiment
10,A2HLNXOYLMERTC,972683275,"[0, 0]",I love this mount. This is the 4th one I've bought and it works great every time. excellent seller and excellent product,5,Buy this mount its the best,1397606400,"04 16, 2014",anthony smith,0.6915
11,A3CCITVF0WL6KE,972683275,"[0, 0]",I am very glad for buying it. It is heavy duty and good quality for the price. It was very easy to install.,5,VideoSecu Swing Arm TV Wall Mount,1357689600,"01 9, 2013",A. Ramos,0.4809
12,AYQNWE3AX4H08,972683275,"[0, 0]",this holds up my 55inch sony with ease. make sure u mount this with ur own lag screws into the heart of the 2x4 ur mounting to and u won't have any problem--u may have to make a modificatoin or two but use ur brain and figure it out-- it'll be there till the house falls!!!3inch lag screws is the way to go don't be cheap go buy em.---how much did u pay for the tv????,5,work great,1374105600,"07 18, 2013",arl6969 arl6969,-0.151
13,A3P24ZSF9IQRJJ,972683275,"[0, 0]",Nice quality still works great... very happy with this purchase... need to add 10 more words.. so what can I say its a wall mount that I haven't had any problems with,5,great,1402617600,"06 13, 2014",average customer,0.9209
14,A1JI3XL5ME8CWM,972683275,"[0, 0]","Great bracket for small TVs. I used it on a 19 LCD and it worked well. The large mounting plate may block some connections on some TVs. Installed easily and could be adjusted to make level. The links were very tight and need to be loosened for initial installation. When the TV is in the desired position, you can tighten them up.",4,Great product for money,1336435200,"05 8, 2012",Beakeagles,0.1785
15,AQBLWW13U66XD,972683275,"[0, 0]",I bought this for a 22 TV for my son. I mounted this onto the corner stud and it works great! I love the angles it can achieve. Fees Very sturdy and well built. It works perfect for my application. Very happy with this purchase!,5,High Quality/Low Price,1375574400,"08 4, 2013",Benjamin Belanger v dbl u,0.4744
16,AUKEU9CW56TT4,972683275,"[0, 0]","I am using this mount for a 39 inch Vizio TV and it has been great. The installation process was quick and easy and we LOVE the variety of angles that you can get from this mount. We have it on a side wall in our bedroom and we can pull the tv out and move it completely perpendicular to the wall on which it is mounted if we want to. (We don't usually move it quite perpendicular, but it works to do this.)My only complaint is that the joints are a little on the stiff side. It takes quite a bit of force to move the TV from one position to another. It's a little hard for my wife to do-- especially with the TV mounted about 6ft up on the wall. It may be possible to loosen these pivot points, but I have not tried. I'm a little nervous about making it less stable if I do.Overall, it's a great mount. Highly recommended.",5,Easy to Mount; Rock-solid,1396828800,"04 7, 2014",B. Kilpatrick,0.212
17,A23A7OH3AM0PDA,972683275,"[0, 0]","I installed this for my sister who had a 22 Philips LCD. Nice sturdy mount, with all of the nuts, bolts, screws included. Only problem was that since my tv was so small, and I was using the most inner mounting hols on the mount, the outside edges of the mount covered both the cable connection, and the power cable connection. Instead of returning, (then paying $70 from a local store) I simply went to a hardware store, got a 1 & 1/2 inch boring tool that attaches to a hand drill, and drilled holes into the mount. It was pretty easy, but a bit messy. It is not visible after mounting the TV, so who cares?? It is one thing to consider before buying this, there may be another mount that does not cover your TV connections. Otherwise swivels well, does not sag, good value.",4,"Nice Mount, beware of cable connections",1296086400,"01 27, 2011",B. Onat,-0.015
18,A12AU3CNAWYO5D,972683275,"[0, 0]","Didn't think it would work as well as it has,because the metal was a lighter guage thanwe expected, but it hardly deflected from theweight of the TV, even extended straight out.",5,Works like a charm so far,1356220800,"12 23, 2012",bonbon,0.4404
19,A5O0P0JV6PLU3,972683275,"[0, 0]","very heavy duty construction, extends, tilts perfectlya steal at this pricewill be happy to buy another 1 or 2 if needed",5,deal!,1353801600,"11 25, 2012",bone,0.25
20,A27X48PMUGK6U4,972683275,"[0, 0]",Well constructed wall mount for TV sets up to 37 inches. The mounting plate has numerous holes for varius sets. Plenty of extra hardware provided. Price was about 1/8th of what it would cost on the open market. I recommend it highly.,5,HD TV wall mount,1290211200,"11 20, 2010",Boyd,0.1269
21,A2KQDWZZUBBNOJ,972683275,"[0, 0]","I used it to mount a 32 LCD TV to the wall... about 28LBS. I installed it in less than 1/2 hour and am very happy with the results.PROS:-Comes with all of the hardware you'll need-Comes with some extra hardware of which I have NO IDEA what it is there for. I suspect it's a 'universal' hardware pack for several models and not all hardware is used for all models, but it's nice to have a little 'extra' (which is always better than not enough!)-The included Level is nice... well it's cheap but it works!-The instructions did a decent enough job of explaining how to install the unit.CONS:-Metal is just a tad on the flimsy side. I have no problems trusting it with my &lt;30lb television but if I were to mount something closer to its maximum rated weight of 55lbs, I think I would be quite a bit nervous about it holding up.-The holes in the base were just a little bit too wide for my wall stud. I think the particular stud I was installing it onto was a typical 2X4 and if centered, the left and right side holes were just a little too far to grab both sides of the stud. I had to reposition it so that the center holes were aligned to the left side of the stud, and that the right side holes were aligned to the right side of the stud. As a result, I was only able to install four of the six bolts to hold it in place, but I don't feel it will be an issue with my 28LB television. If your house uses wider studs this probably wouldn't even be an issue.-The metal does sag just a little bit with the weight of the television on it. I mounted the base just a little bit off level to help compensate for this, and had no problems getting the television level using the adjustments available to me.CONCLUSION: All in all It's not a bad unit.. ESPECIALLY for the price. Yes I would have liked to see a sturdier unit, but when you take into account the &lt;$30 price tag, it's an excellent bargain. I don't think I'll have any issue with a static mounting of my TV in the corner of the bedroom *BUT* if you are considering installing this unit for a television that will see a lot of traffic, constant repositioning, etc... then you might want to spend more money on something sturdier.",4,It works!,1306800000,"05 31, 2011",Bradley Pool,0.2139
22,A27XULAA9X5ZGQ,972683275,"[0, 0]","This mount is excellent. It is very well built and sturdy. I used it to mount a 32 TV and it fit the need perfectly. The price was also very good and much, much cheaper than what an inferior mount would cost in a retail store. I would definitely recommend.",5,Very Pleased,1329436800,"02 17, 2012",Branon Young,0.489
23,A3IIGCFLKVFW8M,972683275,"[0, 0]",Works great and is so much cheaper than the more expensive versions at the Big box stores. It is super easy to install yourself too. You just need a drill and a ratchet set to get it into the stud (oh yea a stud finder too).,5,Holds a lot,1393459200,"02 27, 2014",Brian M. Kaplan Brian M. Kaplan,0.4677
24,A20VSTDILG9K7H,972683275,"[0, 0]","We bought this for the tv in our gym as it gets moved around a bit. It's definitely sturdy and works well. Our tv in there is 24&#34;,",4,Works well,1402617600,"06 13, 2014",Busy Momma,0.1953
25,A3VKO21KYDJQ2W,972683275,"[0, 0]","For the price, you can't beat it. Mine didn't come with any of the screws for the TV, but luckily I had some leftover from another mount so I didn't want to bother returning it. Also, not sure what they mean by tilt, but mine doesn't. The arm extends in and out as said, tv swivels left to right, but does not tilt up and down as was my expectation. Otherwise, can't beat it for the price as in Target/Best Buy etc., these are going for $60+.",3,Great for the price.,1310428800,"07 12, 2011",C. Aaland,0.1278
26,A1MSO6LERG39PC,972683275,"[1, 1]","Cannot beat this deal anywhere else on the web! All other retailers are over-priced for what you are getting - a couple pieces of fabricated metal to hold a TV that articulates! This mount is reasonably priced.Pros: Easy to install (helps to have a cordless driver to drill 6 pilot holes, and to drive in 6 lag screws. You also need to have a stud finder).- Well fabricated- Mount does everything advertised (i.e. articulates - you made need to loosen up some nuts)Con's: Really stretching here since this is a good deal: Instructions could use some help for the novice DIY'ersInstall tip: It really helps if you have a second person assisting you for the final step of mounting the flat panel to the TV mountInstalled a 15.5 lbs, 26 Inch Flat Panel LCD (VESA 200mm X 100mm) to this mount. Mount works beautifully! I originally had the TV sitting a little high on a stand, but then the picture was not as good because of the upward viewing angle of the screen (inherent problem with cheaper LCD's - not being directly in front of a LCD screen) - this mount corrected this issue by allowing me to tilt down the screen. I would strongly recommend this mount if you are in the market.",5,Outstanding Articulating Wall Mount!,1347494400,"09 13, 2012",cajunjake,0.2204
27,A20Q4FIBCAG2ZV,972683275,"[0, 0]",This mount is easy to install and very sturdy and is very functional and very affordable for the price. A+,5,great product,1366848000,"04 25, 2013",cameron,0.2202
28,A1980MGZXSGJP,972683275,"[0, 0]","Works like a charm! Lies flat on the wall when I want it too and pulls out and swivels like a charm when I need it too!The instructions call for it to be mounted into a stud in the wall, however mine is mounted directly into the drywall using heavy duty anchors and it works perfect as well! This is a great product for an amazing price!",5,Great product for a great price!,1361059200,"02 17, 2013",Captain Captain America,0.787
29,A1GLL5CJ1SFAMS,972683275,"[0, 0]","Easey to put together and install. Used to mount a 37 LED flat screen. Instuction say to mount the complete unit but if you mount the TV to the back plate on the ground first its a one person job. Well built product for being made in China.wish you could buy American made, better luck next time.",5,wall mount,1326326400,"01 12, 2012",Carolyn D Carolyn D,0.1976
30,A2683OJ85CLWFA,972683275,"[0, 0]",I hung this in my house with great ease and it held up my 8 year old son because I wasn't going to put the 55&#34; flat screen on it to find out that it failed. Fully extends out 2 feet. This was worth the money.,5,Booyah!,1360454400,"02 10, 2013",Castle,0.3125
31,A3M6S7Y1FNPOLD,972683275,"[0, 0]","Wanted the monitor off of the desk, so we mounted on the wall. I would have rather had a vertical adjustment as well, but for the price, this unit does the job.",3,"for 25&#34; monitor, it worked well",1355097600,"12 10, 2012",Charlie Troutman Charlie,0.0703
32,AOU1TM9UA1BZF,972683275,"[0, 0]","very secure, we did have to use concrete bolts thought since we were putting it on an outside wall made of lath and plaster with concrete brick on the outside. One of the best features is there is one piece that attaches to the tv and another that attaches to the wall. the piece on the tv actually hooks onto the piece on the wall. I am really happy with this purchase.",5,awesome,1388620800,"01 2, 2014",chicago mom,0.4122
33,A3S5643F4JNLQQ,972683275,"[0, 1]","I live in a studio condo and I needed something to rotate to see from my bed and my couch on the other side of the main room. Once you figure out which instructions to use (several varieties are included to accommodate different scenarios and tvs), they are pretty thorough. Don't be afraid to tighten specific &#34;joints&#34; and loosen others to get it how you want it.Originally had bought a different one, and be careful of this, but it didn't didn't have near the amount of swing as this one does.",5,Just what I was needing.,1373587200,"07 12, 2013",chitownrun,0.2031
34,AJIA55AVU0CUS,972683275,"[0, 0]",Holds the TV fine and the articulation is great. We use it in a downstairs bedroom where we can move it to be seen from the bed or the treadmill. Has cable mgmt as well.,4,For 22 LCD,1364947200,"04 3, 2013",Chris C Chris C,0.3276
35,A3C51ESBUD8QAJ,972683275,"[0, 0]",Another great buy from Amazon. The local stores wanted twice the money and the other mounts were cheaply made. this mount is made well and you get a free hdmi cable and level with it,4,videosecu articulating wall mount,1324598400,"12 23, 2011",chuckn,0.4533
36,A3IC6OB22INS9,972683275,"[0, 0]",Just to know that the TV will sit off center of where the base is placed. Other than that it has held up and worked.,4,product worked as advertised.,1369353600,"05 24, 2013",C. Johansen,0.0
37,A3ISZ8KLXYYI7P,972683275,"[0, 0]","This is the best mount I have ever found, especially for the price.Home Depot has a nearly identical mount for $90.This mount comes with every fastener you could need from Lags, Hollow Wall Anchors, Spacers, to varying lengths of Metric Fasteners to most if not all TVs.They mount easy and are sturdy; I have a 60&#34; LED TV on one without issue.I also have 32&#34;, 42&#34;, 46&#34;, and 50&#34; TVs on them; I have used these to mount every LED/LCD TV I or friends have mounted.",5,Best Mount Ever,1390348800,"01 22, 2014",C. Lackey Great Product,0.8271
38,A3QH8VQDE7HZCR,972683275,"[15, 19]","Quality was excellent. Instructions were clear. It was not clear about a tilt feature, but there was enough to level it when I finished. Be careful to get the wall bracket real vertical. (I was using it for a 23 inch computer screen so I really need it to be level for reading.) Everything I needed plus lots of extra hardware for different situations.",5,Real value for the money,1286236800,"10 5, 2010",costaricachris,0.1593
39,A6J8D9V5S9MBE,972683275,"[0, 0]","In the process of turning our master bedroom into a fortress of solitude for my wife, we decided to mount ourPanasonic TC-L32X2 32-Inch 720p LCD HDTVon the wall, above the dresser, to save some space. (You can never have enough dresser space for displaying tchotchkes, amirite, fellas?) My wife wanted a fixed wall mount but I thought the viewing angle required some articulation. (In hindsight, fixed would have worked, too.) This unit was highly rated and the price was right. Sold.The installation was straightforward and fairly simple. The only point at which I needed some help was in balancing the TV while I attached it to the arm; otherwise it was all me. I think it looks great; my wife says it reminds her of being in the hospital. (Sorry, Honey.) When we mount thePanasonic VIERA TC-P42S30 42-Inch 1080p Plasma HDTVin the living room, I'll definitely use a flat mount.You could spend four times this much on an articulating TV mount, but I don't see why you would.",5,Simple and effective. Just the way I like it.,1306886400,"06 1, 2011",Curtis G,0.1658
40,A39Z4OU2C7ENWH,972683275,"[1, 1]","I gave this mount 3 stars.5 to start because out of the box, and mounted on the wall, I really liked it for my daughter's room. The ability to move her 26 TV around so she can play in other areas of the room is a welcomed addition.I subtracted 1 star because of the tacky instructions and poor cable management for something that moves at maximum, about 2 feet away from the wall.1 more star fell off because now that the TV is mounted, the mount seems to sag, even though there are two huge lag bolts in a stud mounting it. That parts not the problem, the problem is where the tv mounts to the plate itself, it seems no matter how many washers you use, it just does not make full contact. Also if you move the TV to a new position the mounts seems to want to fall in that direction on its hinges. SO it must be releveled by yanking on it every time it moves.Otherwise, it works I guess. But for $50 I'd rather have a stationary mount that I never have to worry about. I would not set a tv larger than a 30 or so on this. I just don't trust it.",3,"Works, but I don't trust it",1328572800,"02 7, 2012",Dave C,0.123
41,A2E5IK9TUH8UPD,972683275,"[0, 0]","For the price, this wall mount is great. Not too hard to install. The only reason I didn't give it a 5 star is wire management. I could not get the little loop to work. Not a big deal at all however. Overall, I highly recommend this product. Well worth the money.",4,Easy to install. Wire managment is not the best.,1331078400,"03 7, 2012",David,0.2257
42,AEQR0VUFBZXUY,972683275,"[0, 0]","Needed a corner mounted Flatscreen. This did the job well, easy to install. I had to mount in a metal stud, so I used two support boards in the back to distribute the weight more evenly. Expectations of item met at a fraction of the cost from competitors.",5,Good corner mount,1363737600,"03 20, 2013","D. Durbin Student of Poetry, Student of Life",0.2536
43,A13BWQDECDDVIZ,972683275,"[0, 0]","I'd never bought one of these, mainly due to the high prices in the retail stores. I hadn't looked online much, and hadn't really needed a monitor mounting device until recently.This thing is well built, and it does the job. It's not fancy but if you are just looking for an inexpensive way to hang a monitor (TV or PC) on the wall this will do the job. It comes with a nice bag of heavy-duty hardware. It is primarily designed for mounting TV sets, but you can get it to work with a PC monitor, as long as it has the VESA mounting.It mainly articulates side-to-side and in-and-out. It'll pivot a bit up and down, but that's limited.",4,VideoSecu,1296950400,"02 6, 2011",D. Jacobs,0.0609
44,A12XCRHPREC51Y,972683275,"[0, 0]","Only gave this four stars because it's only supporting a 32&#34; TV. I think I would be scared to mount a 55&#34; TV on it. If you sprang for a 50&#34; or bigger TV, spend a little more on a properly rated mount. As with any TV mount, make sure you're hitting wall studs with the main screws, don't just use anchors in drywall or you're asking for trouble. LOTS of hardware included in the kit, so mounting any style or brand of TV shouldn't be a problem.",4,Nice mount for the money.,1371427200,"06 17, 2013",DnP,-0.0062
45,A3QPJS71FU70MX,972683275,"[0, 0]","Nothing fancy, just decent quality and simple installation. As may have been mentioned, one must discard the provided Phillips screws that the manufacturer provides to affix the bracket to the wall stud. Use your own. The TV I mounted with it is an older flat-panel, so it's a little heavier than the news ones. This thing isn't fazed, and stays where I put it.",4,These mounts are amazing,1380240000,"09 27, 2013",Donald Jones,-0.0918
46,A2A3B0JX2JRS6S,972683275,"[0, 0]",Amazing how easy it is to move my 46&#34; around on this mount and able to hang off one stud. Nice quality feel to metal it is made of.,5,in love with this mount,1379462400,"09 18, 2013",Dustan Dennington,0.5966
47,A1ZPEZMQBCTZQN,972683275,"[0, 0]","Very sturdy. The arm is very stiff at first so you have to work it lose. However, the mount works great, just make sure you get that stud just right. I was impressed with the quality and happy with the price.",4,Works great.,1384300800,"11 13, 2013",Dusty,0.2818
48,A2OGXHE7PVLTOE,972683275,"[0, 0]","Don't have anything to really complain about. EXCEPT there doesn't seem to be a way, or i'm missing it to tilt the TV up or down (ie. mounted high on the wall and pointed down towards the chair). and i am quite savvy with tools/assembly/etc. And it is difficult to get to the bolt heads on the back of the TV to adjust the angle. No reason to not buy it though.",4,no problems with it. works as intended.,1324080000,"12 17, 2011",D. Wallas,-0.2289
49,A3OYE7X2O08LNT,972683275,"[0, 0]","Bought the mount for my 30&#34; Dell U3011 monitor. It fits the Dell quite well, and I bought it for it's reach from the wall, it's ability to manipulate, and it's weight capacity. And in all those respects, I'm quite happy.However, there is a noticeable tilt/sag to the monitor when I have the arm extended. I'm not so concerned with sag perpendicular to the wall, as that was expected, but the rotational sag that I sometimes get.",4,"Works good, but has some sag",1360195200,"02 7, 2013",dwilly910,0.2258
50,A2LR9WP2JGDT8E,972683275,"[0, 2]","The mount plate and the extender arms need to be screwed together and there are two holes for each arm to attach to the corner of the plate. The holes don't align so I couldn't put two screws in. I just used one screw which is not the most secure attachment. Then I used zip ties to secure the arm better. I did this because I had to install the tv ASAP and could not wait for a replacement. Also, the mounting bracket that attaches to the wall has a larger screw hole on the bottom. This means that the bottom can wiggle and the bracket will be misaligned. Again, I did a quick fix. I gave this 2 stars and not 1 because it actually stayed up on the wall and is now holding my tv, albeit due to my own ingenuity and not the quality of the mount. I should not have to do quick fixes on a product like this.",2,screw holes don't align,1355702400,"12 17, 2012",E. Coronel,0.0556
51,A18FTRFQQ141CP,972683275,"[0, 0]","VERY HAPPY, it looks great, I'm so happy we got it. Holds good, it is a lil hard to get it to the wall. Other then that its fine I love how we have more room in our room. My husband is so happy I ordered this, it only cost us $28 free shipping and FAST(: VERY THANKFUL TO THE SELLER.",5,SAMSUNG 32in PLASMA(: DOES THE WORK FOR US ( FAST SHIPPING!!!!!!!!),1332028800,"03 18, 2012",ela92,0.7392
52,A1XEYWWDJ09OEA,972683275,"[0, 0]","I wasn't willing to pay $100 for simply mounting a TV, so I bought this item to give it a shot. I have no real complaints. It holds the TV up, which is all I wanted. It does not have smooth pivot points, so if you're planning on moving it around a lot, don't use this one, but if it's going to stay in a static area, this is your mount.",4,Great mount for the price,1297468800,"02 12, 2011",Eric Fleckenstein,0.0228
53,A2JMN2JA9LSHVL,972683275,"[1, 2]","Bought NEW but I could tell right away that mine had been repackaged and refurbished. Plus the was missing the 4 arms but had some other random hardware included. I made mine work for my 32&#34; set and it serves it's purpose. Just wish the seller was upfront on the condition, I could have bought a used one for $5 less.",1,"Bought NEW Stand for $25, but mine had the 4 arms missing and was refurbished",1354320000,"12 1, 2012",Eric G. Gruner,0.0622
54,A3ATF868IEP191,972683275,"[0, 0]",This is a rather good tv mount. This tv mount works exactly as expected and described. I would buy again.,4,good mount,1360540800,"02 11, 2013",Eric,0.1468
55,A14O9P3DV5EHKO,972683275,"[0, 1]","I had to use a hacksaw to cut away part of this to hang my 24&#34; LED TV in my bedroom. Other than that, seems to work fine.",3,A little big for 24&#34; TV's,1359331200,"01 28, 2013",E. Solch,-0.0354
56,AVHB9LLVCTEKY,972683275,"[0, 0]","I have a 42&#34; Hannspree LCD TV. It weighs 42.5 lbs. Most other reviews said they had a TV smaller than this so I was a little skeptical but got it because of the good price and it said it could hold 60 or so lbs. Most of my reservation was because it was the first time I've mounted a TV and worried it would fall within a week. I've had it over a month and its nice to have it be able to swing out, extend, and angle. I like the fact that I can get a bigger TV and still use this mount as its in my living room. It was not too hard to install. I bought a stud finder because I didn't have one and most everything else I already had to install it. I do highly recommend recruiting some help with the install, at least for when putting the TV on. This would be extremely hard by yourself, especially if you have a bigger TV. Overall, very happy with this mount.",5,Good and versatile,1375142400,"07 30, 2013",Evan Caltrider,0.2097
57,A2GPNXFUUV51ZZ,972683275,"[0, 0]",Installed easy and in no time at all (finding the stud was the hardest part for me). Articulates well with the 40&#34; TV on it. I would not hesitate to look for this brand when it is time for the next TV mount.,5,"Easy install, great price, good performance.",1395878400,"03 27, 2014",Farmer-Al,0.2189
58,A3CLWR1UUZT6TG,972683275,"[0, 0]",I have two of these now in different rooms. Works well with my Samsung TV'S for the size noted above,5,Works well,1373587200,"07 12, 2013",FD Firefighter 121 Remember the 343,0.1366
59,A1V8UZ63FQD382,972683275,"[0, 0]","We got this one recently and its a great wall mount. The unit is pretty heavy, so you will need a helper. It also includes a variety of screws to mount also. Our TV documentation stated it was a 400x400 pattern. But after putting hte plate over the back, seems we didn't need the extra extenders as its 200x200. This is on a Samsung 40&#34; 5000 series LEDTV.The arm is hard to push and pull, but that is more due to being new and stiff. Make sure you adjust the tilt angle screws as our unit came with them loose so we had to tighten them.I initially was scared to mount it (what if it falls if I screw up!!!) but its pretty easy. Not only did i use a stud finder to get the general location of the stud, but i also used nails to get the actual edges (those basic studfinders are never &#34;exact&#34;). make sure you do the same.not bad for $30-ish",5,Great product,1376870400,"08 19, 2013",FL Guy FL Guy,0.0821
60,A3Q7DHKIU7TMBI,972683275,"[0, 0]",this is a good product. It went up easily. I did it myself. I wish I might have gotten one with a little more adjustment. It's very rigid.,4,for my office tv,1357171200,"01 3, 2013",follownobody,0.1963
61,AOOQGCJEV25VT,972683275,"[0, 0]",I have purchased 3 of these wall mounts and they hold my 37 and 32 inch flat screens perfectly. I love these and highly recommend them.,5,One of the best wal mount sets ever!!,1355184000,"12 11, 2012",Frankie,0.7136
62,A24OHQK700QEIW,972683275,"[0, 0]","Very good item; I am happy wit it, and delivery time was excellent!! I recomended; is a good support for your LED TV. It is easy to install, and it have extra screws for different sizes TV.",5,Very good!!,1335916800,"05 2, 2012",Fredy,0.6036
63,A3T3M5EYGCWSUA,972683275,"[0, 0]","This was perfect for my 24 LED monitor, I had it up in just a few mins and with no problems. It included a small bubble level and it also came with a 6' HDMI cable which I was not expecting.",5,Strong/Easy install/ and comes with HDMI cable also!,1309564800,"07 2, 2011",Frequent Amazon Customer,0.3574
64,A38FGQVJM18OWV,972683275,"[8, 18]","I checked around Amazon as well as some other sites, and decided these were what I needed. I read the reviews, looked at the pictures and bought two of these. I received them today. I unpacked one of them, read the instructions and immediately filled out the return request for Amazon. These mounts are very, very heavy and require 6, yes SIX, screws to mount to the wall. Are you kidding me? The TVs are only 22 lbs! Two screws in the studs and then more damage to the wall than is necessary. What a joke! And Lag bolts? Ever heard of screws? The other issue is that these are very hard to move. I bought an articulating wall mount for a reason, and I expect them to be able to move without a wrench in my hand.",1,What a piece of junk!,1291161600,"12 1, 2010",George S. Mitchell gsmitchell,0.0229
65,A1CA40102FA5N0,972683275,"[0, 0]","Installed easily, has a nice long reach. Attached a 32&#34; TV for the grandkids and it works out great. accomodates many different size TV's and was a very good price.",5,Nice reach,1395446400,"03 22, 2014",Gerald Wendel,0.5887
66,A12PFARGH9ELDI,972683275,"[0, 0]","For the price.....can't be beat. I have two TV's hanging in the living room. No issues, easy to hang. I would recommend to a friend.",5,"For the price, can't be beat.",1377734400,"08 29, 2013",G. Kelly,0.0331
67,A1P560UNX4SBE7,972683275,"[2, 2]",Works Great. Holds my 40 inch TV effortlessly. Very well built. Definitely worth the price. Easy to install TV to the mount. Has cord clips. TV can be tilted up or down and sideways. Extends from the wall 24 inches. I highly recommend this brand..,5,Samsung TV wall Mount,1382400000,"10 22, 2013",goatbear2,0.2788
68,A28RVT20CEXA8B,972683275,"[0, 0]","Used this with a Panasonic 22 inch LCD. Very durable and works as advertised.It was advertised as fitting 22-37 televisions, but the size of the t.v mounting plate is so large that it covers some of the plug connections on the back of the television. I will have to cut the metal plate to get to the P.C connector if i choose to connect a computer.Haven't decided if i will keep or send back to get something with a smaller mounting plate.Other than that, it's a great product and meets my need for a hanging television.",4,Durable,1295654400,"01 22, 2011",Golfore,0.1529
69,A27OMVFGJXH1VB,972683275,"[0, 0]","I have a 47&#34; TV and had no place to put it in my bed room. With this mount it use the space i had a poster hanging. Very easy to install, came with all hard ware.",5,Got Room?,1360886400,"02 15, 2013",Goneanddidit,0.0414
70,A3E4YU6APQLRKE,972683275,"[0, 0]","Great Mount, so many areas of articulation. This was a great gift idea my mother loves it. I have purchased two of them and they are sturdy and give a touch of class to every room you put them in. A must have any video file or those who want to save space in a bedroom or office.",5,One more elegant solution for the home or office.,1384646400,"11 17, 2013",Green_Steve,0.5151
71,A1N4DKWTQ9YP1Q,972683275,"[0, 0]",This is perfect for what I needed it for. I can move the screen from side to side if I need to and I don't have the TV sitting on my desk.....,5,Wall Mount,1359763200,"02 2, 2013",Heidi L. Rathbone HLR61,0.2859
72,AD0VA39FRVNKN,972683275,"[0, 1]",have not had the opportunity to install the tv mount as of yet - will follow up once mounted in place. great price and quick shipping,5,Vide Swing Arm tv mount,1360627200,"02 12, 2013",HM,0.1499
73,ABM9CL72EGWKN,972683275,"[0, 0]",Why pay the $$$$ at Best Buy when you can get the same products for a fraction of the prices here. The VideoSecu Long Arm TV Wall Mount Low Profile Full Motion works great.,4,Good Product,1383782400,"11 7, 2013",Hold Fast,0.5223
