,reviewerID,asin,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewerName,Sentiment
32,A1IH42TUIZ2XJL,B00006B8FZ,"[0, 0]","This product the standard for the typical address label 30 per page. It is both jam and smudge free so the labels are ready to use the minute they come out of the printer. They are easy to peel of the sheet and will get your mailings done quickly. Make a sheet for each company you have frequent dealing with to make correspondence chores easier.Avery Easy Peel White Mailing Labels for Laser Printers, 1 x 2-5/8 Inches, Box of 3000 Labels (5160)",5,Classic 5160 laser labels,1279843200,"07 23, 2010",Gab,0.3953
33,A1KKE6VX8VPWZK,B00006B8FZ,"[0, 0]","Well, its a label. Its white and it goes on an envelope. Not much you can say about these other than its a huge amount of labels. Most if not all printing software recognizes Avery in its page setup. Because of this you should not have a problem getting your software to format the page so they print out on these. The easy peel is nice when you are doing a massive mailing.Thank you for reading my review.",4,Nice labels,1331164800,"03 8, 2012",Geekdomo GeekDomo,0.2652
34,A33TRNCQK4IUO7,B00006B8FZ,"[0, 0]","They don't get jammed in the printer, the labels don't peel off unexpectedly, the sheets do not stick together, so that is all that I ask from labels. One thing that you should consider is the price and how many you'll need.The price for the labels is competitive versus others in the market. While 3000 labels may be too much for the individual user, the number might be just right for an office with a lot of mailings. I am somewhere in between and have found these to be perfectly acceptable.",4,Not much to say about labels except that these get the job done,1285200000,"09 23, 2010",guillermoj,0.2532
35,ALEUQQE118NEW,B00006B8FZ,"[0, 0]","These White Easy Peel Address Labels from Avery really speed up addressing envelopes or packages. The new Pop-up Edge design is a time saver. A simple bend of the sheet back at a column, and you're ready to place the label. They seem to stick well, even through the postal service. I never had one fall off of an envelope yet. When sticking a lot of envelopes they make the job easy. Try them !",5,Easy Peel Address Labels Are A Time Saver And Attractive,1280275200,"07 28, 2010",Irvin Goodman,0.2165
36,A2PK64OVZA1U8Z,B00006B8FZ,"[0, 0]","These labels are very easy to use. The cut lines on the page are very sharp so there are not any tears or snags when peeling a label from the page. We ran multiple pages through a laser printer and through an ink jet with no problems (Using MS Word label template. This is a standard size that was listed in the software). In fact, I put the sheets in upside down in one of the printers and ran them back through the correct way and they still flowed through perfectly. They peel easily off the page so you don't have to worry about creasing them when trying to peel them off. Highly recommended.",5,High Quality Labels,1286755200,"10 11, 2010",Jakester,0.3122
37,A22VNXHU6IZ5MT,B00006B8FZ,"[0, 0]","These are great printer labels from the folks at Avery, it comes 3000 labels to box so you're set for very long time (unless yo have business or something like that) Heck, I use them in BOTH my printer and and even pen write the address on them on occasion. Great mailing labels IMO and very recommended!",5,Great printer mailing labels from Avery!,1282608000,"08 24, 2010",Jason P. Pumphrey the movie & music man,0.761
38,A2L4ZGN7GZJ95T,B00006B8FZ,"[0, 0]","If you have a list of mailings to send and are ready to print address labels you'll want reliable label sheets. That's what Avery offers with this item. Just prepare the labels in your Office software and set the template for Avery 5160 - then with these sheets loaded you can print and have these ready to peel off and slap on the envelopes. This item contains enough labels to last awhile. These kinds of labels can be used for a variety of projects, not just for mailing addresses. Avery is a leader in offering convenient office supplies - this address label package is one of many of their offerings that you'll find useful.",5,Quality mailing labels from Avery,1281571200,"08 12, 2010",Jed Shlackman,0.2231
39,A2065HBMYDXJ1S,B00006B8FZ,"[0, 0]","This is a great product. Works well, perfect for mailing addresses. Highly recommend.",5,great product,1281312000,"08 9, 2010",Jenn B Happy Mom,0.5818
40,A1WKEAS58297E5,B00006B8FZ,"[0, 0]",These labels work well for many uses. They stick well and are easy to print on using my computer. Great product!,5,Excellent labels for all kinds of uses!,1287619200,"10 21, 2010",Jesus First Darren & Holly,0.5148
41,A9GPCR9WJQCCJ,B00006B8FZ,"[0, 0]","I have two different laser printers, each with a special envelope slot that is meant to feed envelopes so that you can print an address directly on each envelope. There are two problems with both. First, you can feed only one envelope at a time (they won't accomodate a stack of envelopes). Secondly, half of the time the envelope jams and you must pull the printer apart to fix the problem. So, I have given up on running envelopes through my laser printers.The Avery Easy Peal mailing label sheets fit into the standard 8.5 by 11 tray and feed flawlessly through the print track. I can print 300 labels in less than a minute and each label peels off the backing easily and can be stuck to an envelope or package quickly.The drawback is, you must run a sheet of 30 labels through the printer even if you need only one label. But if you have a lot of mailing to do, this generous quantity of labels helps get the job done quickly and inexpensively.",4,Lots of Labels,1280707200,"08 2, 2010",Jim gearhead4,0.1896
42,A3SLC8F6VIWXIR,B00006B8FZ,"[0, 0]","Avery 5160 labels have been a workhorse for me for years. This new variation does make it a little easier to remove the labels, which is a good thing. Ranking wise, I like these better than Staples' house brand version, but not quite as good as the 3M version.",4,An improvement on a classic,1280534400,"07 31, 2010",John T. Horner jthorner,0.2486
43,A3AW05VYWC3LX8,B00006B8FZ,"[0, 0]","I'll go into more detail about what's superior about Avery below, but first, regarding this size --These will fit a four-line address in 10 or 11 point type, and are good for:-Return address labels on #10 envelopes-Address labels for 4x6 postcardsFor address labels on #10 envelopes, I prefer Avery 5162, as they'll fit or a four or five-line address in 12 point type.Easy Peel basically means that the extra adhesive paper around the edges of the labels is absent. This does make them easier to peel, but I don't think Avery is even selling non-Easy Peel 5160s anymore, so it doesn't really matter.Especially because you must. buy. Avery. if you want a professional result. Avery and name brand printer toner.I've tried several different generic brands -- from all three big office retailers -- and the letters get smeared or flake off when applying the labels. Add generic toner, and the problem gets so bad that the printing becomes almost illegible. With generic toner these smear a little bit, but with the name brand toner (I've used these in both HPs and Canons), I don't start noticing toner on my fingers until I'm 500+ pieces into a mailing.For mailings to prospective clients/customers, smudging is totally unacceptable. The generic labels might seem a lot cheaper, but these are well worth the extra dough.",5,Always pick Avery,1282176000,"08 19, 2010",Julia Rietmulder-Stone,0.0373
44,A1MFVAHTT2BHM0,B00006B8FZ,"[0, 0]","I use these to label products, as well as envelopes.The price and convenience is great when purchasing in bulk. Note that these stickers adhere well to paper, however plastic takes a little bit more patience. They do not smear when allowed to dry properly (maybe 10-15 seconds once fully out of the printer) and the paper does not fold in on itself like generic labels.",5,Life saver,1355356800,"12 13, 2012",J. Wang,0.5224
45,A2U1GR2QY28DJ6,B00006B8FZ,"[0, 0]",Perfect. I also use uline compatibles.Both great. Avery is a little better when the Avery template is used. They are perfect matched in terms of printable positions.,5,Perfect,1378512000,"09 7, 2013",J. Zhang,0.538
46,AO2EURP2Y4JZM,B00006B8FZ,"[0, 0]","Avery's Easy Peel 5160 address labels are much easier to remove from the printed sheet than the standard Avery 5160 labels. But, that ease comes with a few limitations illustrated the images that I've uploaded. These may or may not affect you.For this review, I printed an entire sheet of return address labels on each product. The Easy Peel labels are unquestionably easier to remove than the standard labels, as you simply flex the sheet and the edges of the labels in one column detach from the backing sheet as shown in the photos I've posted.If you typically print full sheets of labels, you'll be pleased with the ease of removing the labels. While the standard labels can sometimes curl, or get a damaged corner as you peel, these labels come off cleanly.But, there are two situations where the standard Avery product is still better: printing single labels and re-using the sheet, and tearing the sheet into thirds for storage or distribution of labels.Microsoft Word (and other software) has the ability to print a single label on a sheet in the row and column specified in the label dialog. This works well with the standard Avery product. With the Easy Peel product, if you've accidentally bumped adjacent labels while peeling off printed ones, the labels may jam your printer. (The jam-free guarantee refers to fresh sheets of labels.)If you typically tear your 5160 sheet at the perforations to get three columns of labels, you will not want to do that with the Easy Peel product. As shown in the photos, unlike the clean edge of the older product, the Easy Peel coumn has about 1/8 of the sticky label extending beyond the backing after tearing.",4,Easier to use than standard labels for full sheets,1280448000,"07 30, 2010",Karl,0.4392
47,A2JCJJNY43QQIV,B00006B8FZ,"[0, 0]","Granted, nobody goes orgasmic over labels. Labels are labels, right?They are until they jam up, or smear when you take them out of your printer. Nothing more aggravating that having labels that accordion up in your printer, and the labels curdle and get stuck in the mechanism.It doesn't happen with Avery labels. They simply work. Print a list, and it's sitting in the printer tray, perfect and ready to use, every time.You might not spend a lot of time, thinking about labels, until you can't get them to print right. If you use Avery, you'll never have to think about labels ever again, cause they just do what they're supposed to do: print perfectly, every time.",5,"Smooth and easy, perfect!",1285200000,"09 23, 2010",Katy Lake,0.2147
48,A3UW0PQLDUACMH,B00006B8FZ,"[0, 0]","For years I used to send away for return labels and then I found out how easy it is to make my own and I'll never send away again.You go to the website listed on the box and get the free templates there and make perfect labels. There are several new designs available for both PC & Mac and they're a breeze to make.There are 3000 labels in the box and the price is incredible. I'll be set with labels for decades.These new ones now Pop-Up when you bend the sheet making them the easiest to peel off for use,THEYRE GREAT!",5,Great Labels Made Even Better,1280188800,"07 27, 2010",Kent J. Smythe,0.5697
49,AMRMK86X3PKXD,B00006B8FZ,"[0, 0]",There's not a whole lot to say about these labels. The do come off the backing easily and stick where they're supposed to. I used them in both an ink jet and a laser jet printer and both worked just fine.,5,They Do the Job,1281916800,"08 16, 2010",Kindle Customer,0.1878
50,A356RFKNIG043B,B00006B8FZ,"[0, 0]","Gotta hand it to Avery, they've locked the sticky label market up. These are fairly priced, sticky, and there's nothing to not like about them.Paired with a quick printer, these can save you a whole lot of time, and they will stay stuck.",5,"Perfect size, quite cheap",1288051200,"10 26, 2010",K. Swanson,0.4783
51,A1WIB486Q684IH,B00006B8FZ,"[0, 0]","We use these at work and they work great in both of our printers. We have an inkjet and a laser printer and they feed perfectly in both. They peel off easily, too.",5,Great in inkjet or laser printers,1353542400,"11 22, 2012",laurajo06,0.5339
52,A1VHERKT2KX0MO,B00006B8FZ,"[0, 0]",It is one of the most-friendly office supplies. It is easy-to-print labels with formatting provided free-of-charge from Avery. It's definitely a good buy if you need to mail a lot.,4,Great and easy-to-print label,1367539200,"05 3, 2013",Life_is_a_Choice,0.2269
53,A15XY6GGKD3B6D,B00006B8FZ,"[0, 0]","The Avery 5160s are the workhorse labels of our office. Don't be fooled by cheaper imitations, they do not stick reliably, yellow, or jam in the printers. Avery is, as always, a great dependable product.",5,The Go-To Labels,1281571200,"08 12, 2010",Melissa McCauley,0.3058
54,A22KL4WOK6GTW2,B00006B8FZ,"[0, 0]","Super easy to use tabs. I use them to label items in my house. Super easy peel, clear instructions, easy to load, template available from a word processing program. They work with inkjets but you can definitely tell they are better when used with laser printers. They are worth it!",4,Multi-use tabs!,1282780800,"08 26, 2010",Mitchell H.,0.5583
55,A1WSQ0QRWQC7VI,B00006B8FZ,"[0, 0]",i use these on a daily basis...easy to use...no smudges...never had a problem. would purchase again. never used before but will def. use again,5,great product,1287619200,"10 21, 2010",M. Martinez MeL,-0.1005
56,AXLN36UV9KGXD,B00006B8FZ,"[0, 0]","These Avery labels do exactly what they're supposed to.They feed perfectly, are perfectly spaced on the label sheet, are easy to peel and position.For those not familiar with how easy these Avery labels work:You simply open a Word DocumentClick on Tools; then Envelopes and LabelsSelect Avery Label 5160Type in what you want on the labeland print.In a couple of seconds you have great-looking labels. I use them as return address labels, because this size is taller than many and allows an extra line or two on the label.Really!--you won't be diaappointed--these labels live up to the Avery reputation.",5,Can't imagine any improvements on this product!,1287273600,"10 17, 2010",Mr John Haueisen,0.4691
57,A3IZDVIS87YT60,B00006B8FZ,"[0, 0]","A label shouldn't leave you disappointed, since it's really about as basic a product a you can get. I guess you want them to 1) not jam, 2) hold ink, 3) peel easily, 4) stick. These labels do all 4 as they should.",5,Avery products continue to satisfy,1285027200,"09 21, 2010",N. Berry north,0.2681
