,reviewerID,asin,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewerName,Sentiment
10,AZMY6E8B52L2T,B000067Q0P,"[2, 2]","The Good:Price: Priced cheaper than comparative models.Weight: The unit is pretty light and easy to move around. I have no issue having this hang from a hook in the wall to keep it out of the way when not in use.Neutral:Assembly: The unit goes together somewhat easily. Package included 2 bolts and washers with a wrench, six legs and the blue outer cover used to conceal the elastic bands. The mat and four frame polls are partial assembled out of the box. I was able to get the unit assembled by myself; however with the tension it may be necessary for some to have additional assistance. I was able to assemble the trampoline in about 5-10 mins.Smell: I didn't see any other reviews mention it but my unit had a strong plastic odor. If you plan to keep this in a central living area or a bedroom you may have to have it air out because after weeks into owning it, the smell finally dissipated enough to keep it inside.The Bad:Design: I can't figure out if this is just an issue that affects some or if it's related to getting the elastic bands lined up properly, but the frame on my unit twists. This only happens if the unit is lifted or moved, but if you set it down and jump a couple times, the frame evens out. You can tell the frame is not set right when the legs are pointed really far in or out. I check all the connections and tightened the bolts but still it tends to twist. The frame is 4 parts to a circle. Two of the parts connect by inserting a smooth crimped metal piece into a hole. The other two connections are bolted. I think the issue is the smooth crimped parts are not tight enough to hold the unit in flat position and the tension of the bands can cause the unit to get off centered. I posted some pictures to the product image gallery to show these different type of connections. Even though the unit does this, I have been able each time to straighten it out enough to use it and it works great. I have no concerns about any safety issues resulting from this problem.Overall, for the price, I got exactly what I wanted and expected to get. I'm only marginally disappointed with the issues I have had with the unit. I have no intention of returning my unit or getting a replacement because most reviews point to the problem eventually turning up, for those reviewers who have updated their reviews. After pulling out the legs and leveling the unit, it becomes a non-issue during use.",4,I Got What I Paid For...,1354233600,"11 30, 2012",JP J.P.,0.0244
11,A68KJIH3C8XGN,B000067Q0P,"[0, 0]",Very low impact on joints. I jog in place on it and bounce as well. It helps with balance by causing the brain to constantly adjust in keeping balance. This is important because this stimulates the growth hormone in the brain which helps the body recover and stay young!,5,Love it!,1361836800,"02 26, 2013",KBT,0.2809
12,A1DDZTDK7NKWQX,B000067Q0P,"[0, 0]","This tramp is not a very high-quality product, but given the price I paid on Amazon Prime, on the order of thirty dollars with shipping, it WAS a good value.Lots of people talking about how hard an install it was. I agree, it was tricky, but if you couldn't do this, then you simply are not handy. The manual calls for three people to build it. Ridiculous! I did it while watching in one episode of The Daily Show, and I skipped the commercials. That's 22 minutes, and I'm just a handy, average strength, healthy man. Some force is required, but two feet and two hands did the trick.I am 210 lb, and sadly, am too heavy to get bounce on this. It seems to be good for 160lb or less.But the tramp, once assembled and all 2 bolts tightened, does not hold the disk form well. It occasionally warps when the kids jump on it or move it. Not much, but enough to make the legs a little wonky. It still works, but that's why I say the quality just isn't top notch.For the price, I still recommend it as a good value.",4,"Not Great, But Worth The Money",1336694400,"05 11, 2012",Kerton,0.177
13,A1EVV74UQYVKRY,B000067Q0P,"[331, 337]","UPDATE 11-12: The trampoline still has a solid base and solid legs. We take it out periodically and jump away. The blue outer vinyl band looks a little worse each time but it is almost 10 years old. The fact that the basic trampoline structure is as solid and sturdy as the first time we used it is a testament to the durability.***************************UPDATE 9-09: My son is now 10 and I have a 5 yr-old daughter. This trampoline has lasted through tons of use. We continue to find fun things to do with it. We have used it on the end of a dock to jump into water. It has been part of 'obstacle' courses. It is great for exercise and balance. The only thing that has given a little is the blue outer ring. Not a big issue but with multiple children using it for over 6 years, there are some tears to the vinyl. Nothing a little duct tape won't fix! The trampoline base has no signs or wear or deterioration and the legs are solid and straight.***************************I bought this for my just-turned four-year-old son who, like most boys, loves to jump on the sofa, the bed and anything that looks a little bouncy.It was easy to set up (it says you need three adults but my husband and I did it easily). It appears well crafted and durable -- time will tell.The directions say that it is good for up to 200 lbs.My 37 lb son had a lot of fun jumping right away, although he did not jump as high as one thinks of with a trampoline. But for a small, indoor trampoline, I don't think you want your children flying too high. I also think that as his weight and ability increase, he will get more bounce out of it.My biggest reasons for buying it are the safety (no springs, padded edge) and the size. I can easily remove the feet and slip it under a bed.On a really hot day, we can still burn off extra energy inside.We put a chair at the edge (turned around) and he then had a handle to hold while jumping.Safety is a big factor with any toy that increases the movement of your child so we went over all the safety rules before he took one step on. I think that any toy is as safe as its surroundings, supervision and appropriate use.We also have the Jump-o-lene (an inflatable jumping toy). Although we enjoy that as well, it takes up a lot of room and requires a lot of push to gain any bounce. I am hoping this is the next step up in strengthening leg muscles and increasing one, and two footed coordination.",5,Great starter trampoline,1057363200,"07 5, 2003",K. Groh,0.2611
14,A1MJZAV7WH0LC7,B000067Q0P,"[0, 0]","The only issue is if it's moved, I have to flip it upside down to 'straighten' it back out. It goes lopsided! But it works great when it's flat (and straightening it out isn't a huge deal). The main purpose was to get my kids something to jump on besides the couch, since that seemed to be a hidden passion of theirs. ;) They love to bounce on it, and so do it! Its a great leg workout. We're all happy for the purchase!",4,Great mini trampoline,1358640000,"01 20, 2013",Life Adventurist,0.4404
15,A1LA55EWVTKQPA,B000067Q0P,"[0, 0]",Bought this for my 6 year old nephew. He liked jumping on it but when he would jump on it the legs would slowly bend inward (into storage position) and have to be constantly re-positioned. Returned it.,1,Legs bent under,1376870400,"08 19, 2013",Patrick Patterson,0.0754
16,A2Q204DY2L7YRP,B000067Q0P,"[1, 1]","This trampoline was really cheap by comparison so I'm not going to hold it to a high standard. A great thing about it is how quiet it is compared to my old one due to it using nylon/elastic bands around the frame instead of springs. This alone gives it at least three stars in my view. Assembly wasn't too bad either.My main problem with it is the size. It is advertised as being 38 inches and that is simply not the case. The interior dimension of the surface on which you would jump is 31 1/2 inches in diameter. Even the exterior dimension is less than 38 inches (not that it matters. Who the heck really cares about the outer size when shopping for one of these? Lame.Because it is so small I would hardly recommend it, but for the price if you are careful to remain centered then it is passable.",3,Mixed review...,1356652800,"12 28, 2012",P. Hartung,0.1407
17,A3FA78E0G3G4GQ,B000067Q0P,"[1, 1]","The assembly was relatively easy. It does however stink to high-heaven until you air it out. We left it outside overnight, and by the next morning one side had a rust stain on the blue cover. I don't know how that happened, but oh well. My daughter likes it, and does use it frequently. It is a bit small, so you must put it somewhere with at least 3 feet perimeter for safety. I still recommend it despite the horrible smell.",4,Jump on that trampoline,1363392000,"03 16, 2013",Sylverdollar Sylverdollar,0.2754
18,A3VS36GAE6FVQD,B000067Q0P,"[0, 0]","Got this to try and get the kids a little more active. They use it randomly when in the living room and watching TV...build quality is good, assembly was done by myself - though slightly tricky to &#34;unfold&#34; the unit with all the tension on it and make sure the blue cover was on correctly. The legs screw right in easily. Seems well built. No spring design which I like, less stuff to break or scrape your feet on.",4,"Well built, kids like it.",1383523200,"11 4, 2013",Tech Addict MH,0.2771
19,A154LF7THOX5E2,B000067Q0P,"[0, 0]","The 38 size is a good deal for the price and works okay. I did manage to put it together all by my lonesome instead of the 3 people the directions say are needed. But... The chemical odor from the blue stretch cover is AWFUL. I am going to stick this thing outside to see if that helps air it out. If not, the cover is coming off. It is too strong to use right now and that is why the 3 stars. Nothing made for living creatures should smell that horrible. I refuse to use it further until the smell is gone.I'd love to hear if others have had this issue.",3,Okay For Price But Bad Odor!,1376006400,"08 9, 2013",Tee Q,0.0508
20,A2VL5DCT9IR9MT,B000067Q0P,"[3, 3]","I was worried that assembling would have been hard after seeing other reviews, I had my dad and brother help, turned out not needed, one helper would have been enough, as long as you take your time, and make sure the person opening the trampoline up is strong and does not let go untill you get the bolts started, recomend assembling on a flat hard surface, and before you put in the only 2 bolts that holds the frame together, make sure the two ends are seated flat together.so far with my two 55lb kids jumping on it no problems,would buy again",5,Great for jumpers,1328572800,"02 7, 2012",Trophyslayer,0.521
21,A1T5OU95MI5WBV,B000067Q0P,"[0, 0]","I purchased this originally to use in my home gym. I wish I could say that that is what it is used mostly for, but I can't. This is the perfect size to have in a home gym or to be used by toddlers and small children. I'd be careful if using it for toddlers since it doesn't have a hold bar or a net. If you use it on a carpeted area or grass, as I do, you probably won't have a problem. It is also very durable. I have a toddler and a preschooler. They use it more then I do and It has survived for almost 2 years unscathed.",5,KIds love it,1370390400,"06 5, 2013",zfm0nu,0.2199
